regid,smiles,Pgood
S4446,O=C1NC2=NNC(=O)N=C2N1,0.96
S4447,O=C1NC2=NOC(=O)N=C2N1,0.92
S4449,O=C1NC2=C(N1)C(=O)NN=N2,0.96
S445,c1cc2nnnnn2c1,0.97
S4450,O=C1NC=C2N1N=NNC2=O,0.75
S446,O=C1NN=C2C=CNC2=N1,0.94
S4464,O=C1NC2=C(N1)C(=O)C=CO2,0.89
S4467,O=C1NC2=C(N1)C(=O)N=CO2,0.83
S447,O=C1NN=C2NC=CC2=N1,0.94
S4470,O=C1NC2=C(N1)C(=O)C=CS2,0.85
S4473,O=C1NC2=C(N1)C(=O)C=NN2,0.96
S4474,O=C1NC=C2NN=CC(=O)N12,0.86
S4475,O=C1NC=C2N1NN=CC2=O,0.53
S448,O=C1ON=C2C=CNC2=N1,0.76
S4486,O=C1NC=C2NN=NC(=O)N12,0.85
S4487,O=C1NC=C2N1NN=NC2=O,0.72
S449,O=C1ON=C2NC=CC2=N1,0.76
S4496,O=C1NC2=C(N1)C(=O)NC(=O)O2,0.86
S4518,O=C1NC2=C(N1)SC(=O)S2,0.91
S452,O=C1NN=Nc2[nH]ccc12,0.97
S453,O=C1NN=Nc2cc[nH]c12,0.97
S4530,O=C1Nc2c[nH]cc2O1,0.92
S4531,O=C1OC=C2C=CON12,0.78
S4533,O=C1Nc2cocc2O1,0.94
S4534,O=C1OC=C2C=CSN12,0.52
S4535,O=C1OC=C2SC=CN12,0.92
S4536,O=C1Nc2cscc2O1,0.98
S4539,O=C1Nc2c[nH]nc2O1,0.92
S4540,O=C1Nc2n[nH]cc2O1,0.93
S4542,O=C1OC=C2ON=CN12,0.71
S4543,O=C1Nc2conc2O1,0.9
S4544,O=C1Nc2nocc2O1,0.94
S4546,O=C1OC=C2SN=CN12,0.94
S455,O=C1NN=Nc2cccn12,0.99
S4563,O=C1Nc2nonc2O1,0.89
S4564,O=C1Nc2nsnc2O1,0.89
S4567,O=C1NC2=C(NC(=O)O2)O1,0.9
S4574,O=C1Nc2ccccc2O1,0.94
S4575,O=C1OC=C2C=CC=CN12,0.96
S4576,O=C1Nc2cnccc2O1,0.94
S4577,O=C1Nc2ccncc2O1,0.94
S4578,O=C1Nc2cccnc2O1,0.94
S4579,O=C1Nc2ncccc2O1,0.96
S4581,O=C1OC=C2C=CN=CN12,0.96
S4583,O=C1OC=C2N=CC=CN12,0.87
S4586,O=C1OC=C2N=NC=CN12,0.94
S4589,O=C1OC=C2C=NN=CN12,0.91
S4590,O=C1NC2=C(O1)C=CNC2=O,0.74
S4592,O=C1NC2=C(NC(=O)C=C2)O1,0.86
S4593,O=C1NC2=C(O1)C=CC(=O)N2,0.86
S4598,O=C1NC2=CNC(=O)C=C2O1,0.74
S4599,O=C1NC2=CC(=O)NC=C2O1,0.74
S46,O=C1OC(=O)C(=O)C1=O,0.73
S4600,O=C1NC2=C(O1)C=COC2=O,0.88
S4601,O=C1NC2=C(O1)C(=O)OC=C2,0.88
S4603,O=C1NC2=C(O1)C=CC(=O)O2,0.8
S4620,O=C1Nc2ncncc2O1,0.96
S4621,O=C1Nc2cncnc2O1,0.94
S4622,O=C1OC=C2N=CN=CN12,0.87
S4628,O=C1NC2=C(O1)C=NNC2=O,0.76
S4629,O=C1NC2=C(O1)C(=O)NN=C2,0.77
S4638,O=C1NC2=NC(=O)NC=C2O1,0.75
S4639,O=C1NC2=CNC(=O)N=C2O1,0.75
S4642,O=C1OC=C2N1C=NOC2=O,0.67
S4668,O=C1NC2=C(NC(=O)N=N2)O1,0.9
S4672,O=C1NC(=O)C2=C(N1)OC(=O)N2,0.86
S4673,O=C1NC(=O)C2=C(N1)NC(=O)O2,0.84
S4676,O=C1NC2=C(NC(=O)C(=O)N2)O1,0.8
S4678,O=C1NC2=C(NC(=O)O2)C(=O)O1,0.68
S4679,O=C1NC2=C(OC(=O)N2)C(=O)O1,0.68
S4682,O=C1NC2=C(NC(=O)C(=O)O2)O1,0.8
S469,O=C1Sc2[nH]ccc2N=N1,0.53
S4695,O=C1NC2=C(NC=CC2=O)O1,0.74
S4699,O=C1NC2=C(NC=NC2=O)O1,0.72
S47,O=C1SC(=O)C(=O)C1=O,0.53
S4702,O=C1Nc2nccnc2O1,0.93
S4709,O=C1NC2=C(O1)N=CNC2=O,0.75
S4716,O=C1NC2=C(O1)C(=O)OC=N2,0.87
S472,O=C1C=COc2cc[nH]c12,0.97
S4728,O=C1Nc2nnnnc2O1,0.88
S473,O=C1C=COc2[nH]ccc12,0.96
S474,O=C1C=COc2cccn12,0.95
S4756,O=C1NC2=C(O1)C(=O)C=CO2,0.88
S476,O=C1N=COc2cc[nH]c12,0.97
S4760,O=C1NC2=C(O1)C(=O)N=CO2,0.88
S4768,O=C1NC2=C(O1)C(=O)C=NN2,0.76
S4769,O=C1NC2=C(NN=CC2=O)O1,0.75
S477,O=C1N=COc2[nH]ccc12,0.96
S4798,O=C1NC(=O)C2=C(NC(=O)O2)O1,0.8
S48,c1ccccc1,0.96
S480,O=C1C=CSc2[nH]ccc12,0.96
S4817,O=C1ON2C(=O)OC=C2C(=O)O1,0.53
S483,O=C1C=CSc2cccn12,0.95
S484,O=C1C=NNc2cc[nH]c12,0.97
S4840,O=C1Nc2c[nH]cc2S1,0.92
S4841,O=C1SC=C2C=CON12,0.92
S4843,O=C1Nc2cocc2S1,0.9
S4844,O=C1SC=C2C=CSN12,0.52
S4845,O=C1SC=C2SC=CN12,0.95
S485,O=C1C=NNc2[nH]ccc12,0.97
S4850,O=C1Nc2n[nH]cc2S1,0.93
S4852,O=C1SC=C2ON=CN12,0.7
S4854,O=C1Nc2nocc2S1,0.92
S4856,O=C1SC=C2SN=CN12,0.84
S486,O=C1C=NNc2cccn12,1.0
S4878,O=C1NC2=C(SC(=O)N2)S1,0.64
S4882,O=C1Nc2ccccc2S1,0.93
S4883,O=C1SC=C2C=CC=CN12,0.89
S4884,O=C1Nc2cnccc2S1,0.99
S4885,O=C1Nc2ccncc2S1,0.99
S4886,O=C1Nc2cccnc2S1,0.94
S4887,O=C1Nc2ncccc2S1,0.99
S4888,O=C1SC=C2C=NC=CN12,0.85
S4889,O=C1SC=C2C=CN=CN12,0.89
S489,O=C1C=NOc2[nH]ccc12,0.94
S4891,O=C1SC=C2N=CC=CN12,0.87
S4892,O=C1Nc2nnccc2S1,0.92
S4896,O=C1Nc2cnncc2S1,0.93
S4897,O=C1SC=C2C=NN=CN12,0.79
S4899,O=C1NC2=C(S1)C(=O)NC=C2,0.9
S49,c1ccncc1,0.99
S490,O=C1C=NOc2cccn12,0.62
S4901,O=C1NC2=C(S1)C=CC(=O)N2,0.61
S4906,O=C1NC2=CNC(=O)C=C2S1,0.92
S4907,O=C1NC2=CC(=O)NC=C2S1,0.92
S4911,O=C1NC2=C(S1)C=CC(=O)O2,0.74
S4918,O=C1NC2=C(S1)C=CSC2=O,0.61
S4919,O=C1NC2=C(S1)C(=O)SC=C2,0.9
S4925,O=C1SC2=CSC(=O)N2C=C1,0.88
S4928,O=C1Nc2ncncc2S1,0.99
S4929,O=C1Nc2cncnc2S1,0.9
S4930,O=C1SC=C2N=CN=CN12,0.86
S4932,O=C1Nc2nnncc2S1,0.92
S4936,O=C1NC2=C(S1)C=NNC2=O,0.84
S4937,O=C1NC2=C(S1)C(=O)NN=C2,0.86
S494,O=C1C=NSc2cccn12,0.95
S4942,O=C1NC2=C(S1)C=NC(=O)N2,0.6
S4946,O=C1NC2=NC(=O)NC=C2S1,0.92
S4947,O=C1NC2=CNC(=O)N=C2S1,0.92
S4950,O=C1ON=CN2C(=O)SC=C12,0.64
S4966,O=C1NC2=C(S1)C=NC(=O)S2,0.58
S4967,O=C1NC2=C(S1)SC(=O)N=C2,0.63
S497,O=C1N=CSc2[nH]ccc12,0.96
S4981,O=C1NC(=O)C2=C(N1)NC(=O)S2,0.9
S4995,O=C1NC2=C(SC(=O)N2)C(=O)S1,0.9
S4999,O=C1NC2=C(S1)SC(=O)C(=O)N2,0.64
S5,o1cccn1,0.93
S50,c1ccnnc1,0.97
S500,O=C1N=NNc2cc[nH]c12,0.97
S5002,O=C1NC2=C(S1)C(=O)C=CN2,0.91
S5006,O=C1NC2=C(S1)C(=O)N=CN2,0.9
S501,O=C1N=NNc2[nH]ccc12,0.97
S5010,O=C1Nc2nccnc2S1,0.86
S5016,O=C1NC2=C(S1)C(=O)NC=N2,0.94
S5032,O=C1NC2=C(S1)C(=O)SC=N2,0.9
S5061,O=C1NC2=C(S1)SC(=O)N=N2,0.63
S5072,O=C1NC2=C(SC=CC2=O)S1,0.64
S5073,O=C1NC2=C(S1)C(=O)C=CS2,0.56
S5076,O=C1NC2=C(S1)C(=O)C=NN2,0.85
S5077,O=C1NC2=C(NN=CC2=O)S1,0.83
S5089,O=C1NC2=C(SC=NC2=O)S1,0.63
S51,O=C1NC=CC=C1,0.95
S5111,O=C1NC(=O)C2=C(SC(=O)N2)S1,0.64
S512,O=C1C(=O)C(=O)c2[nH]ccc2C1=O,0.96
S5125,O=C1ON2C(=O)SC=C2C(=O)O1,0.52
S5134,O=C1NC2=C(S1)SC(=O)S2,0.91
S514,O=C1NC(=O)c2[nH]ccc2O1,0.93
S5140,O=C1NC2=C(S1)SC(=O)C(=O)S2,0.63
S5147,O=C1NN=C2NC=CN12,0.86
S5148,O=C1NN=C2C=CON12,0.82
S515,O=C1NC(=O)c2cc[nH]c2O1,0.93
S5151,O=C1NN=C2SC=CN12,0.85
S5153,O=C1NN=C2NN=CN12,0.96
S5159,O=C1NN=C2NC=NN12,0.94
S516,O=C1NC(=O)n2cccc2O1,0.96
S5161,O=C1NN=C2OC=NN12,0.95
S5163,O=C1NN=C2SC=NN12,0.95
S5165,O=C1NN=C2NN=NN12,0.92
S5171,O=C1NN2C(=O)NN=C2N1,0.9
S5176,O=C1NN=C2C=CC=CN12,0.96
S5177,O=C1NN=C2C=NC=CN12,0.96
S5178,O=C1NN=C2C=CN=CN12,0.96
S5179,O=C1NN=C2C=CC=NN12,0.95
S518,O=C1NC(=O)c2[nH]ccc2S1,0.67
S5180,O=C1NN=C2N=CC=CN12,0.93
S5181,O=C1NN=C2N=NC=CN12,0.96
S5182,O=C1NN=C2C=CN=NN12,0.91
S5183,O=C1NN=C2C=NN=CN12,0.83
S5184,O=C1NN=C2N1C=CNC2=O,0.91
S5185,O=C1NC=CC2=NNC(=O)N12,0.87
S5187,O=C1NC2=NNC(=O)N2C=C1,0.9
S5188,O=C1NN=C2N1C=COC2=O,0.83
S519,O=C1NC(=O)c2cc[nH]c2S1,0.67
S5192,O=C1NN=C2N1C=CSC2=O,0.85
S5196,O=C1NN=C2N=CN=CN12,0.93
S5197,O=C1NN=C2C=NC=NN12,0.95
S52,O=C1OC=CC=C1,0.96
S5200,O=C1NN=C2N1C=NNC2=O,0.96
S5201,O=C1NN=CC2=NNC(=O)N12,0.9
S5213,O=C1NC2=NNC(=O)N2N=C1,0.93
S5217,O=C1NC(=O)N2C(=O)NN=C2N1,0.89
S522,O=C1Oc2cc[nH]c2O1,0.84
S5227,O=C1NN=C2NC=CC(=O)N12,0.87
S5229,O=C1NN=C2NC=NC(=O)N12,0.87
S5231,O=C1NN=C2N=CC=NN12,0.95
S5232,O=C1NN=C2N=CN=NN12,0.91
S5234,O=C1NC=NC2=NNC(=O)N12,0.87
S524,O=C1Oc2cc[nH]c2S1,0.54
S5246,O=C1NN=NC2=NNC(=O)N12,0.9
S5260,O=C1NN=C2SC=CC(=O)N12,0.85
S5261,O=C1NN=C2NN=CC(=O)N12,0.9
S5267,O=C1NN=C2SC=NC(=O)N12,0.88
S5269,O=C1NN=C2NN=NC(=O)N12,0.9
S5273,O=C1NN=C2SN=NC(=O)N12,0.9
S5276,O=C1NC(=O)N2C(=O)NN=C2O1,0.53
S528,O=C1Oc2cc[nH]c2OC1=O,0.85
S5298,O=C1ON=C2C=CON12,0.93
S53,O=C1SC=CC=C1,0.92
S530,O=C1OC(=O)c2[nH]ccc2O1,0.83
S531,O=C1OC(=O)c2cc[nH]c2O1,0.94
S5333,O=C1ON=C2C=NN=CN12,0.91
S539,O=C1Oc2[nH]ccc2C(=O)S1,0.61
S54,c1cncnc1,0.99
S542,O=C1Sc2cc[nH]c2S1,0.86
S5435,O=C1ON2C(=O)ON=C2C(=O)O1,0.53
S545,O=C1OC(=O)c2cc[nH]c2S1,0.61
S55,c1cnnnc1,0.97
S5525,O=C1SN=C2C=CON12,0.93
S5526,O=C1SN=C2OC=CN12,0.94
S5527,O=C1SN=C2C=CSN12,0.52
S5528,O=C1SN=C2SC=CN12,0.95
S5532,O=C1SN=C2ON=CN12,0.7
S5534,O=C1SN=C2SN=CN12,0.84
S554,o1ccc2c[nH]cc12,1.0
S555,o1ccc2ccoc12,0.98
S5553,O=C1SN=C2C=CC=CN12,0.89
S5554,O=C1SN=C2C=NC=CN12,0.85
S5555,O=C1SN=C2C=CN=CN12,0.89
S5557,O=C1SN=C2N=CC=CN12,0.87
S556,o1ccc2occc12,0.94
S5560,O=C1SN=C2C=NN=CN12,0.73
S557,o1cc2occc2c1,1.0
S5572,O=C1SC2=NSC(=O)N2C=C1,0.88
S5573,O=C1SN=C2N=CN=CN12,0.86
S558,o1ccc2ccsc12,0.99
S5581,O=C1ON=CN2C(=O)SN=C12,0.65
S559,o1ccc2sccc12,1.0
S56,O=C1NN=CC=C1,0.96
S560,o1ccc2cscc12,0.99
S561,o1ccc2cn[nH]c12,1.0
S562,o1ccc2[nH]ncc12,0.97
S563,o1ccc2c[nH]nc12,1.0
S564,o1ccc2n[nH]cc12,0.95
S565,o1ccc2cnoc12,0.98
S566,o1ccc2oncc12,0.94
S5662,O=C1ON2C(=O)SN=C2C(=O)O1,0.52
S567,o1cc2ccoc2n1,0.98
S5673,c1cc2nncn2[nH]1,0.98
S5674,c1cn2cnnc2[nH]1,1.0
S5675,o1ccc2nncn12,0.91
S5676,o1ccn2cnnc12,0.94
S5677,c1cc2nncn2s1,0.93
S5678,c1cn2cnnc2s1,0.99
S5679,c1n[nH]n2cnnc12,0.97
S568,o1cc2occc2n1,0.94
S5680,c1nnc2[nH]ncn12,1.0
S5682,o1ncn2cnnc12,0.94
S5684,c1nnc2sncn12,0.97
S5685,c1nc2nncn2[nH]1,0.98
S5686,c1nn2cnnc2[nH]1,1.0
S5687,o1cnc2nncn12,0.95
S5688,o1cnn2cnnc12,0.99
S5689,c1nc2nncn2s1,0.94
S569,o1ccc2cnsc12,0.98
S5690,c1nn2cnnc2s1,0.99
S5691,c1nnc2nn[nH]n12,0.98
S5692,c1nnc2[nH]nnn12,1.0
S5694,o1nnn2cnnc12,0.94
S5696,c1nnc2snnn12,0.94
S5698,O=C1Nc2nncn2N1,0.97
S57,O=C1NC=CC=N1,0.97
S570,o1ccc2sncc12,0.94
S5702,O=C1Nn2cnnc2S1,0.98
S5703,c1ccn2cnnc2c1,0.97
S5704,c1cn2cnnc2cn1,0.97
S5705,c1cc2nncn2cn1,1.0
S5706,c1cnn2cnnc2c1,0.99
S5707,c1cnc2nncn2c1,0.98
S5708,c1cn2cnnc2nn1,0.97
S5709,c1cc2nncn2nn1,0.94
S571,o1ccc2csnc12,0.98
S5710,c1nncn2cnnc12,0.93
S5711,O=C1NC=Cn2cnnc12,1.0
S5712,O=C1NC=Cc2nncn12,0.99
S5713,O=C1Nn2cnnc2C=C1,0.98
S5714,O=C1Nc2nncn2C=C1,1.0
S5715,O=C1OC=Cn2cnnc12,0.92
S5719,O=C1SC=Cn2cnnc12,0.92
S572,o1ccc2nscc12,0.93
S5722,O=C1Sc2nncn2C=C1,0.92
S5723,c1ncn2cnnc2n1,1.0
S5724,c1ncc2nncn2n1,0.99
S5725,c1nnnc2nncn12,0.97
S5726,c1nnnn2cnnc12,0.94
S5727,O=C1NN=Cn2cnnc12,1.0
S5728,O=C1NN=Cc2nncn12,0.99
S5729,O=C1Nc2nncn2C=N1,1.0
S573,o1ccc2nc[nH]c12,0.97
S5730,O=C1Nn2cnnc2C=N1,0.98
S5735,O=C1SN=Cn2cnnc12,0.91
S5737,O=C1Sc2nncn2C=N1,0.91
S5739,O=C1Nn2cnnc2N=C1,0.98
S574,o1ccc2[nH]cnc12,0.97
S5740,O=C1Nc2nncn2N=C1,0.99
S5741,O=C1Nn2cnnc2N=N1,0.98
S5743,O=C1NC(=O)c2nncn2N1,0.97
S5744,O=C1NC(=O)n2cnnc2N1,0.96
S5745,O=C1Nc2nncn2NC1=O,0.97
S5746,O=C1Nn2cnnc2C(=O)O1,0.98
S575,o1ccc2ncoc12,0.93
S5750,O=C1Nn2cnnc2C(=O)S1,0.98
S5752,O=C1Nn2cnnc2SC1=O,0.98
S5754,O=C1C=CNc2nncn12,1.0
S5755,O=C1C=CNn2cnnc12,0.98
S5756,O=C1N=CNc2nncn12,0.93
S5757,O=C1N=CNn2cnnc12,0.98
S5758,c1cnn2cnnc2n1,0.99
S5759,c1nnn2cnnc2n1,0.94
S576,o1ccc2ocnc12,0.96
S5760,c1nnc2nncn2n1,0.99
S5761,O=C1NC=Nc2nncn12,0.99
S5762,O=C1NC=Nn2cnnc12,0.99
S5766,O=C1OC=Nn2cnnc12,0.77
S5768,O=C1Sc2nncn2N=C1,0.77
S577,o1ccc2ncsc12,0.96
S5770,O=C1SC=Nn2cnnc12,0.77
S5771,c1nnc2nnnnn12,0.94
S5773,O=C1NN=Nc2nncn12,0.99
S578,o1ccc2scnc12,0.98
S5787,O=C1C=CSc2nncn12,0.95
S5788,O=C1C=NNc2nncn12,1.0
S579,o1ccc2nn[nH]c12,0.94
S5792,O=C1C=NSc2nncn12,0.95
S5794,O=C1N=CSc2nncn12,0.63
S58,O=C1ON=CC=C1,0.92
S580,o1ccc2[nH]nnc12,0.94
S5800,O=C1N=NSc2nncn12,0.63
S5805,O=C1NC(=O)n2cnnc2S1,0.96
S581,o1ccc2n[nH]nc12,0.95
S5818,O=C1OC(=O)n2cnnc2S1,0.65
S582,o1ccc2nnoc12,0.94
S5821,O=C1SC(=O)n2cnnc2S1,0.9
S5823,c1cc2ncnn2[nH]1,0.96
S5824,c1cn2ncnc2[nH]1,1.0
S5825,o1ccc2ncnn12,0.93
S5826,o1ccn2ncnc12,0.99
S5827,c1cc2ncnn2s1,0.93
S5828,c1cn2ncnc2s1,0.99
S5829,c1nc2cn[nH]n2n1,0.95
S583,o1ccc2onnc12,0.94
S5830,c1nc2[nH]ncn2n1,1.0
S5832,o1ncn2ncnc12,0.99
S5834,c1nc2sncn2n1,0.99
S5835,c1nc2nc[nH]n2n1,0.97
S5836,c1nc2[nH]cnn2n1,1.0
S5837,o1cnc2ncnn12,0.92
S5838,o1cnn2ncnc12,0.96
S5839,c1nc2ncsn2n1,0.93
S584,o1ccc2nnsc12,0.94
S5840,c1nc2scnn2n1,0.96
S5841,c1nc2nn[nH]n2n1,0.96
S5842,c1nc2[nH]nnn2n1,1.0
S5844,o1nnn2ncnc12,0.96
S5846,c1nc2snnn2n1,0.96
S5848,O=C1Nc2ncnn2N1,0.83
S585,o1ccc2snnc12,0.94
S5852,O=C1Nn2ncnc2S1,0.65
S5853,c1ccn2ncnc2c1,1.0
S5854,c1cn2ncnc2cn1,1.0
S5855,c1cc2ncnn2cn1,0.99
S5856,c1cnn2ncnc2c1,0.96
S5857,c1cnc2ncnn2c1,0.99
S5858,c1cn2ncnc2nn1,0.99
S5859,c1cc2ncnn2nn1,0.96
S586,O=C1C(=O)c2occc2C1=O,0.93
S5860,c1nc2cnncn2n1,1.0
S5861,O=C1NC=Cn2ncnc12,0.99
S5862,O=C1NC=Cc2ncnn12,0.99
S5863,O=C1Nn2ncnc2C=C1,0.86
S5864,O=C1Nc2ncnn2C=C1,0.99
S5865,O=C1OC=Cn2ncnc12,0.92
S5866,O=C1OC=Cc2ncnn12,0.71
S5869,O=C1SC=Cn2ncnc12,0.92
S587,o1ccc2nonc12,0.94
S5870,O=C1SC=Cc2ncnn12,0.79
S5872,O=C1Sc2ncnn2C=C1,0.65
S5873,c1ncn2ncnc2n1,0.99
S5874,c1ncc2ncnn2n1,0.96
S5875,c1nc2nnncn2n1,0.99
S5876,c1nc2cnnnn2n1,0.96
S5877,O=C1NN=Cn2ncnc12,0.99
S5878,O=C1NN=Cc2ncnn12,0.99
S5879,O=C1Nc2ncnn2C=N1,0.99
S588,o1ccc2nsnc12,0.94
S5880,O=C1Nn2ncnc2C=N1,0.86
S5881,O=C1ON=Cn2ncnc12,0.54
S5882,O=C1ON=Cc2ncnn12,0.62
S5885,O=C1SN=Cn2ncnc12,0.92
S5886,O=C1SN=Cc2ncnn12,0.82
S5887,O=C1Sc2ncnn2C=N1,0.65
S5889,O=C1Nn2ncnc2N=C1,0.86
S589,O=C1Nc2occc2N1,0.94
S5890,O=C1Nc2ncnn2N=C1,0.99
S5891,O=C1Nn2ncnc2N=N1,0.86
S5893,O=C1NC(=O)c2ncnn2N1,0.83
S5894,O=C1NC(=O)n2ncnc2N1,0.96
S5895,O=C1Nc2ncnn2NC1=O,0.83
S5896,O=C1Nn2ncnc2C(=O)O1,0.86
S59,O=C1OC=CC=N1,0.92
S590,O=C1Nc2ccoc2O1,0.73
S5900,O=C1Nn2ncnc2C(=O)S1,0.86
S5902,O=C1Nn2ncnc2SC1=O,0.65
S5904,O=C1C=CNc2ncnn12,1.0
S5905,O=C1C=CNn2ncnc12,0.89
S5906,O=C1N=CNc2ncnn12,0.98
S5907,O=C1N=CNn2ncnc12,0.89
S5908,c1cnn2ncnc2n1,0.96
S5909,c1nnn2ncnc2n1,0.96
S591,O=C1Nc2occc2O1,0.86
S5910,c1nnc2ncnn2n1,0.96
S5911,O=C1NC=Nc2ncnn12,0.99
S5912,O=C1NC=Nn2ncnc12,0.99
S5915,O=C1OC=Nc2ncnn12,0.82
S5916,O=C1OC=Nn2ncnc12,0.77
S5918,O=C1Sc2ncnn2N=C1,0.77
S5919,O=C1SC=Nc2ncnn12,0.95
S5920,O=C1SC=Nn2ncnc12,0.77
S5921,c1nc2nnnnn2n1,0.96
S5923,O=C1NN=Nc2ncnn12,0.99
S593,O=C1Nc2occc2S1,0.94
S5937,O=C1C=CSc2ncnn12,0.95
S5938,O=C1C=NNc2ncnn12,1.0
S594,o1ccc2ccccc12,1.0
S5942,O=C1C=NSc2ncnn12,0.95
S5944,O=C1N=CSc2ncnn12,0.65
S595,o1ccc2cnccc12,1.0
S5950,O=C1N=NSc2ncnn12,0.63
S5955,O=C1NC(=O)n2ncnc2S1,0.96
S596,o1ccc2ccncc12,1.0
S5968,O=C1OC(=O)n2ncnc2S1,0.65
S597,o1ccc2cccnc12,0.99
S5971,O=C1SC(=O)n2ncnc2S1,0.92
S5973,c1cc2nnnn2[nH]1,0.84
S5974,c1cn2nnnc2[nH]1,1.0
S5975,o1ccc2nnnn12,0.92
S5976,o1ccn2nnnc12,0.97
S5977,c1cc2nnnn2s1,0.91
S5978,c1cn2nnnc2s1,0.97
S5979,c1n[nH]n2nnnc12,0.85
S598,o1ccc2ncccc12,0.96
S5980,c1n[nH]c2nnnn12,1.0
S5982,o1ncn2nnnc12,0.97
S5984,c1nsc2nnnn12,0.97
S5985,c1nc2nnnn2[nH]1,0.97
S5986,c1nn2nnnc2[nH]1,1.0
S5987,o1cnc2nnnn12,0.94
S5988,o1cnn2nnnc12,0.96
S5989,c1nc2nnnn2s1,0.91
S599,o1ccc2nnccc12,0.94
S5990,c1nn2nnnc2s1,0.96
S5991,n1nc2nn[nH]n2n1,0.84
S5992,n1nc2[nH]nnn2n1,1.0
S5994,o1nnn2nnnc12,0.74
S5996,n1nc2snnn2n1,0.76
S5998,O=C1Nc2nnnn2N1,0.89
S6,c1cnsc1,0.94
S60,O=C1SN=CC=C1,0.98
S600,o1ccc2ccnnc12,0.98
S6002,O=C1Nn2nnnc2S1,0.65
S601,o1ccc2cnncc12,1.0
S6018,c1ccn2nnnc2c1,0.97
S6019,c1cn2nnnc2cn1,0.97
S602,O=C1NC=Cc2occc12,0.96
S6020,c1cc2nnnn2cn1,0.97
S6021,c1cnn2nnnc2c1,0.96
S6022,c1cnc2nnnn2c1,0.96
S6023,c1cn2nnnc2nn1,0.94
S6024,c1cc2nnnn2nn1,0.73
S6025,c1nncn2nnnc12,0.94
S6026,O=C1NC=Cn2nnnc12,0.99
S6027,O=C1NC=Cc2nnnn12,0.99
S6028,O=C1Nn2nnnc2C=C1,0.92
S6029,O=C1Nc2nnnn2C=C1,0.99
S603,O=C1NC=Cc2ccoc12,0.96
S6030,O=C1OC=Cn2nnnc12,0.92
S6031,O=C1OC=Cc2nnnn12,0.57
S6034,O=C1SC=Cn2nnnc12,0.92
S6035,O=C1SC=Cc2nnnn12,0.58
S6037,O=C1Sc2nnnn2C=C1,0.65
S6038,c1ncn2nnnc2n1,0.96
S6039,c1ncc2nnnn2n1,0.95
S604,O=C1Nc2occc2C=C1,0.94
S6040,c1nnnc2nnnn12,0.94
S6041,c1nnnn2nnnc12,0.73
S6042,O=C1NN=Cn2nnnc12,0.99
S6043,O=C1NN=Cc2nnnn12,0.99
S6044,O=C1Nc2nnnn2C=N1,0.99
S6045,O=C1Nn2nnnc2C=N1,0.92
S605,O=C1Nc2ccoc2C=C1,0.96
S6050,O=C1SN=Cn2nnnc12,0.92
S6051,O=C1SN=Cc2nnnn12,0.54
S6052,O=C1Sc2nnnn2C=N1,0.65
S6054,O=C1Nn2nnnc2N=C1,0.92
S6055,O=C1Nc2nnnn2N=C1,0.99
S6056,O=C1Nn2nnnc2N=N1,0.92
S6058,O=C1NC(=O)c2nnnn2N1,0.89
S6059,O=C1NC(=O)n2nnnc2N1,0.96
S606,O=C1NC=C2C=COC2=C1,0.94
S6060,O=C1Nc2nnnn2NC1=O,0.89
S6061,O=C1Nn2nnnc2C(=O)O1,0.92
S6065,O=C1Nn2nnnc2C(=O)S1,0.92
S6067,O=C1Nn2nnnc2SC1=O,0.65
S6069,O=C1C=CNc2nnnn12,1.0
S607,O=C1NC=C2OC=CC2=C1,0.94
S6070,O=C1C=CNn2nnnc12,0.93
S6071,O=C1N=CNc2nnnn12,0.6
S6072,O=C1N=CNn2nnnc12,0.93
S6073,c1cnn2nnnc2n1,0.96
S6074,c1nnn2nnnc2n1,0.75
S6075,c1nnc2nnnn2n1,0.94
S6076,O=C1NC=Nc2nnnn12,0.99
S6077,O=C1NC=Nn2nnnc12,0.99
S608,O=C1OC=Cc2occc12,0.9
S6080,O=C1OC=Nc2nnnn12,0.65
S6081,O=C1OC=Nn2nnnc12,0.77
S6083,O=C1Sc2nnnn2N=C1,0.77
S6084,O=C1SC=Nc2nnnn12,0.71
S6085,O=C1SC=Nn2nnnc12,0.77
S6086,n1nnn2nnnc2n1,0.74
S6088,O=C1NN=Nc2nnnn12,0.99
S609,O=C1OC=Cc2ccoc12,0.94
S61,O=C1SC=CC=N1,0.95
S610,O=C1Oc2occc2C=C1,0.88
S6104,O=C1C=CSc2nnnn12,0.95
S6105,O=C1C=NNc2nnnn12,1.0
S6109,O=C1C=NSc2nnnn12,0.95
S611,O=C1Oc2ccoc2C=C1,0.9
S6111,O=C1N=CSc2nnnn12,0.66
S6118,O=C1N=NSc2nnnn12,0.63
S612,O=C1OC=C2C=COC2=C1,0.96
S6123,O=C1NC(=O)n2nnnc2S1,0.96
S613,O=C1OC=C2OC=CC2=C1,0.96
S614,O=C1SC=Cc2occc12,0.9
S615,O=C1SC=Cc2ccoc12,0.51
S6169,O=C1OC(=O)n2nnnc2S1,0.65
S617,O=C1Sc2ccoc2C=C1,0.9
S6172,O=C1SC(=O)n2nnnc2S1,0.92
S62,O=C1NC=CN=C1,0.95
S620,o1ccc2ncncc12,0.97
S621,o1ccc2cncnc12,1.0
S622,o1ccc2nnncc12,0.94
